payment_id,order_id,scenario,ground_truth_state,amount,method,customer_segment,created_ts,has_settlement,settled_amount,settlement_matches_order
pay_625881e9b12642,order_4943cba284ca48,clean_success,SUCCESS_CLEAN,1499,netbanking,new,2026-08-03T21:01:00,True,1499,True
pay_69d3be0366274e,order_cb952394383a4c,clean_success,SUCCESS_CLEAN,199,upi,new,2026-08-10T21:42:00,True,199,True
pay_695f7e3c32c946,order_380b39d74cbb48,clean_failure_hard,VERIFIED_LOST_HARD,999,card,new,2026-08-10T17:07:00,False,,
pay_97d296ede4d44f,order_44fd28320b2147,late_auth_flip,LATE_AUTH_FLIP,24999,card,high_value_repeat,2026-08-18T02:51:00,True,24999,True
pay_4d934601b2de43,order_f8c0fab0659c46,clean_failure_hard,VERIFIED_LOST_HARD,9999,upi,high_value_repeat,2026-08-14T03:19:00,False,,
pay_f48af0fa93874e,order_0db96d3150314b,clean_failure_soft,VERIFIED_LOST_SOFT,24999,upi,high_value_repeat,2026-08-08T12:21:00,False,,
pay_1e32766a4c2540,order_dbc3ce7d74b24a,clean_failure_soft,VERIFIED_LOST_SOFT,4999,upi,returning,2026-08-09T10:29:00,False,,
pay_ee6d64c704fa4a,order_66c2b5872a8d4d,clean_failure_hard,VERIFIED_LOST_HARD,74999,card,high_value_repeat,2026-08-17T03:38:00,False,,
pay_a86ddfc185de40,order_2e34bd9095964f,clean_failure_soft,VERIFIED_LOST_SOFT,24999,upi,high_value_repeat,2026-08-06T23:37:00,False,,
pay_5942c900359a45,order_bf2990add9ea4d,clean_success,SUCCESS_CLEAN,14999,upi,high_value_repeat,2026-08-08T03:32:00,True,14999,True
pay_572a57e9973547,order_2f2014808fd44a,late_auth_flip,LATE_AUTH_FLIP,7499,upi,returning,2026-08-17T10:01:00,True,7499,True
pay_c2bde83ccb5e41,order_fa83cef550f145,clean_success,SUCCESS_CLEAN,1999,card,returning,2026-08-19T11:23:00,True,1999,True
pay_ffc4a63818894c,order_d794fb7c61c343,settlement_mismatch,EXCEPTION_SETTLEMENT_MISMATCH,14999,upi,high_value_repeat,2026-08-14T10:11:00,True,14549.03,False
pay_c4823cb037b94e,order_bc599b4e3c2b4e,clean_failure_soft,VERIFIED_LOST_SOFT,1999,netbanking,returning,2026-08-19T16:25:00,False,,
pay_8b3e0344663c45,order_e64a0de5c86248,late_auth_flip,LATE_AUTH_FLIP,499,upi,returning,2026-08-17T15:00:00,True,499,True
pay_7d4f5833b12240,order_f50bc603e4044b,late_auth_flip,LATE_AUTH_FLIP,7499,upi,returning,2026-08-12T06:38:00,True,7499,True
pay_914ba9e92db949,order_d7cacccfc58d47,clean_failure_soft,VERIFIED_LOST_SOFT,14999,netbanking,high_value_repeat,2026-08-17T05:12:00,False,,
pay_a2aa0b29a91c49,order_439d9e0a4a5f48,clean_failure_hard,VERIFIED_LOST_HARD,199,card,new,2026-08-14T17:29:00,False,,
pay_716645d1e47244,order_02b57bbcae594c,clean_success,SUCCESS_CLEAN,199,card,new,2026-08-13T11:01:00,True,199,True
pay_2a5fbd490b0548,order_ffe7b4a42f9f4c,clean_failure_soft,VERIFIED_LOST_SOFT,299,upi,new,2026-08-10T18:43:00,False,,
pay_b00adac196b14d,order_53d5c9663c6d4f,clean_failure_hard,VERIFIED_LOST_HARD,24999,upi,high_value_repeat,2026-08-18T21:56:00,False,,
pay_87ffab3553344b,order_7275bca9c94f48,clean_failure_hard,VERIFIED_LOST_HARD,1499,netbanking,new,2026-08-04T23:15:00,False,,
pay_4ffb4def6d414f,order_15157ff49b2945,duplicate_attempt,ALREADY_RECOVERED_VIA_DUPLICATE,24999,upi,high_value_repeat,2026-08-05T21:55:00,True,24999,True
pay_051f4d69cda945,order_cb104c14145c41,late_auth_flip,LATE_AUTH_FLIP,1999,card,returning,2026-08-18T20:49:00,True,1999,True
pay_dc887378ae4243,order_70296e53ce0741,clean_failure_hard,VERIFIED_LOST_HARD,9999,upi,high_value_repeat,2026-08-17T19:55:00,False,,
pay_28ab0476c3774b,order_b7509673885a45,clean_failure_hard,VERIFIED_LOST_HARD,999,card,new,2026-08-05T09:00:00,False,,
pay_1dfc8624bbac4d,order_7e8a41f6397347,clean_failure_hard,VERIFIED_LOST_HARD,2999,upi,returning,2026-08-18T10:03:00,False,,
pay_9608918372d54d,order_052122fe5db442,clean_failure_hard,VERIFIED_LOST_HARD,199,upi,new,2026-08-15T02:11:00,False,,
pay_eb7d821f625948,order_cc8a555754c341,clean_success,SUCCESS_CLEAN,1999,upi,returning,2026-08-15T23:14:00,True,1999,True
pay_ef6b925baeb94e,order_420df83d4f7a44,clean_success,SUCCESS_CLEAN,49999,upi,high_value_repeat,2026-08-04T10:17:00,True,49999,True
pay_85a395f8fb174b,order_8a28701afe644d,clean_failure_hard,VERIFIED_LOST_HARD,24999,upi,high_value_repeat,2026-08-19T18:43:00,False,,
pay_9f8e12b4c9cc43,order_bcd40b3748f44d,settlement_mismatch,EXCEPTION_SETTLEMENT_MISMATCH,999,card,returning,2026-08-16T03:03:00,True,974.02,False
pay_82927f68015a48,order_728cd0e117d44c,clean_failure_soft,VERIFIED_LOST_SOFT,499,card,new,2026-08-14T07:05:00,False,,
pay_2a40ea6ec8a642,order_e9382a511d9741,settlement_mismatch,EXCEPTION_SETTLEMENT_MISMATCH,299,card,new,2026-08-15T21:49:00,True,291.52,False
pay_ec2a52bdef3d4e,order_066f5f03e7d345,clean_failure_soft,VERIFIED_LOST_SOFT,14999,upi,high_value_repeat,2026-08-16T14:30:00,False,,
pay_4f53bd493e7d49,order_64596650218e46,clean_failure_hard,VERIFIED_LOST_HARD,299,upi,new,2026-08-07T00:28:00,False,,
pay_1c2485eb93c14b,order_8523a52ed73840,clean_failure_soft,VERIFIED_LOST_SOFT,2999,upi,returning,2026-08-18T12:39:00,False,,
pay_e2071f5f505942,order_9e3513971e134a,clean_success,SUCCESS_CLEAN,1999,card,returning,2026-08-14T09:52:00,True,1999,True
pay_388482d1ecdc4c,order_b776cb2c2a224f,clean_success,SUCCESS_CLEAN,499,card,new,2026-08-17T03:20:00,True,499,True
pay_963b2d73535f4d,order_07f8c8abf95c44,clean_failure_hard,VERIFIED_LOST_HARD,199,card,new,2026-08-11T23:10:00,False,,
pay_9abb8ccb6e6946,order_73c76509f9e241,clean_failure_soft,VERIFIED_LOST_SOFT,999,card,new,2026-08-17T09:14:00,False,,
pay_b8ed3e48c4534d,order_81a5c994d7054a,clean_failure_soft,VERIFIED_LOST_SOFT,4999,card,high_value_repeat,2026-08-08T02:07:00,False,,
pay_b37d02821ae64d,order_33ca62f3b3bb4d,clean_failure_hard,VERIFIED_LOST_HARD,9999,upi,high_value_repeat,2026-08-04T09:56:00,False,,
pay_233b0a92a7ed40,order_c370ef7bd38947,clean_failure_hard,VERIFIED_LOST_HARD,999,card,new,2026-08-15T03:48:00,False,,
pay_04c09120d8244b,order_90399bc3b1fe48,clean_success,SUCCESS_CLEAN,7499,upi,returning,2026-08-12T02:08:00,True,7499,True
pay_79d9f8cdfa514b,order_51ce0262ee484d,clean_failure_hard,VERIFIED_LOST_HARD,74999,card,high_value_repeat,2026-08-18T17:04:00,False,,
pay_898d2810607d49,order_a5d22f9f6c2041,settlement_mismatch,EXCEPTION_SETTLEMENT_MISMATCH,49999,card,high_value_repeat,2026-08-03T05:42:00,True,48499.03,False
pay_461b33ded6144f,order_69577213e8504a,late_auth_flip,LATE_AUTH_FLIP,14999,upi,high_value_repeat,2026-08-14T05:06:00,True,14999,True
pay_61446db83bec44,order_cd9437ac696a49,clean_success,SUCCESS_CLEAN,49999,upi,high_value_repeat,2026-08-13T14:05:00,True,49999,True
pay_73c7476313484e,order_a8a6db259dbc47,clean_success,SUCCESS_CLEAN,299,upi,new,2026-08-13T05:10:00,True,299,True
pay_6501872a068c4e,order_816d0b81176f40,clean_failure_soft,VERIFIED_LOST_SOFT,499,card,returning,2026-08-17T16:31:00,False,,
pay_3c71a3d50e0e4d,order_f60000a7371d44,clean_failure_soft,VERIFIED_LOST_SOFT,499,card,returning,2026-08-11T12:17:00,False,,
pay_049444b3a83449,order_0ee2f390d8c748,clean_failure_hard,VERIFIED_LOST_HARD,999,upi,returning,2026-08-11T18:28:00,False,,
pay_c56e529f4d7040,order_ec552c2f67e242,late_auth_flip,LATE_AUTH_FLIP,24999,card,high_value_repeat,2026-08-08T09:18:00,True,24999,True
pay_85b709f570f04f,order_b5bbd60e139c4e,late_auth_flip,LATE_AUTH_FLIP,1999,card,returning,2026-08-18T08:18:00,True,1999,True
pay_2449ad1c8a604f,order_5ea4e3d0dc0740,clean_failure_soft,VERIFIED_LOST_SOFT,199,upi,new,2026-08-17T07:30:00,False,,
pay_01b65246e6a241,order_c6a44305173c4b,clean_success,SUCCESS_CLEAN,4999,netbanking,high_value_repeat,2026-08-02T22:41:00,True,4999,True
pay_482e3bacdc914a,order_7ec133f85c4046,clean_success,SUCCESS_CLEAN,499,upi,returning,2026-08-05T11:17:00,True,499,True
pay_29724c72b0e043,order_7d6164908a9047,clean_success,SUCCESS_CLEAN,999,upi,new,2026-08-10T01:53:00,True,999,True
pay_8e24354d34f749,order_b3e459b0af1942,clean_success,SUCCESS_CLEAN,2999,upi,returning,2026-08-16T21:51:00,True,2999,True
pay_0cf41318d96f44,order_7a1f3abb01d04e,clean_failure_hard,VERIFIED_LOST_HARD,49999,upi,high_value_repeat,2026-08-20T22:49:00,False,,
pay_cf66580ef83a4d,order_1c02c377037849,duplicate_attempt,ALREADY_RECOVERED_VIA_DUPLICATE,299,netbanking,new,2026-08-10T07:39:00,True,299,True
pay_9f828d16d53345,order_cd081f0c8bc249,clean_success,SUCCESS_CLEAN,299,card,new,2026-08-18T13:58:00,True,299,True
pay_505bf0efab7749,order_77dd4b9cf5ee4d,clean_failure_hard,VERIFIED_LOST_HARD,499,upi,new,2026-08-17T17:43:00,False,,
pay_a280559acf3d49,order_c8361c712f844e,clean_failure_soft,VERIFIED_LOST_SOFT,24999,card,high_value_repeat,2026-08-07T00:10:00,False,,
pay_38ffb456592e41,order_e85ce592fe0848,clean_success,SUCCESS_CLEAN,999,upi,returning,2026-08-21T06:58:00,True,999,True
pay_0a5a971abec041,order_06489d133c6442,clean_failure_soft,VERIFIED_LOST_SOFT,4999,upi,high_value_repeat,2026-08-16T09:33:00,False,,
pay_752e3c90c48444,order_b677c1afd12542,clean_failure_hard,VERIFIED_LOST_HARD,4999,upi,high_value_repeat,2026-08-02T21:44:00,False,,
pay_223b45b3fff549,order_40139cc0d61241,clean_success,SUCCESS_CLEAN,4999,upi,high_value_repeat,2026-08-16T16:00:00,True,4999,True
pay_cf187d77a23443,order_dca3e76ec40a48,clean_failure_soft,VERIFIED_LOST_SOFT,4999,upi,high_value_repeat,2026-08-02T09:09:00,False,,
pay_409ba491d39e4d,order_43021362e2de4b,clean_success,SUCCESS_CLEAN,999,upi,returning,2026-08-18T12:59:00,True,999,True
pay_f35cacd9b0aa4b,order_d294767caf304a,late_auth_flip,LATE_AUTH_FLIP,299,upi,new,2026-08-07T22:58:00,True,299,True
pay_0211f0a1a7c643,order_dd07023fa2f540,late_auth_flip,LATE_AUTH_FLIP,14999,card,high_value_repeat,2026-08-18T22:54:00,True,14999,True
pay_d0334ed32ba84d,order_c6d32615224448,clean_success,SUCCESS_CLEAN,499,card,new,2026-08-16T09:33:00,True,499,True
pay_578b47e2e1b04d,order_567de5af1d5f4a,clean_failure_hard,VERIFIED_LOST_HARD,9999,upi,high_value_repeat,2026-08-07T15:16:00,False,,
pay_8ea03dd369ee4a,order_b1fadd282e334a,clean_success,SUCCESS_CLEAN,49999,card,high_value_repeat,2026-08-05T08:38:00,True,49999,True
pay_e90705c388ad4e,order_13f99f78961346,settlement_mismatch,EXCEPTION_SETTLEMENT_MISMATCH,74999,upi,high_value_repeat,2026-08-12T15:40:00,True,73499.02,False
pay_ef91bc13d11343,order_cef5be9cdfc844,clean_failure_soft,VERIFIED_LOST_SOFT,74999,upi,high_value_repeat,2026-08-13T07:25:00,False,,
pay_e41f6d98dc0840,order_2f11768c058442,clean_success,SUCCESS_CLEAN,24999,upi,high_value_repeat,2026-08-08T04:46:00,True,24999,True
pay_e01f66b996d94e,order_ff99b3d13d9c42,clean_success,SUCCESS_CLEAN,999,card,returning,2026-08-12T03:36:00,True,999,True
pay_5e0bc43c6afa4e,order_8e2cd2b50f6e4d,duplicate_attempt,ALREADY_RECOVERED_VIA_DUPLICATE,299,upi,new,2026-08-17T11:25:00,True,299,True
pay_fe36e7e91ee84e,order_fd027cb3efdd41,clean_failure_hard,VERIFIED_LOST_HARD,499,card,returning,2026-08-10T20:28:00,False,,
pay_f4d19e4e4c1542,order_7b244199d43540,late_auth_flip,LATE_AUTH_FLIP,9999,upi,high_value_repeat,2026-08-07T04:15:00,True,9999,True
pay_3aab5d88c41741,order_6c2f3ca8ab0144,clean_failure_soft,VERIFIED_LOST_SOFT,4999,netbanking,high_value_repeat,2026-08-20T15:38:00,False,,
pay_d1ad7e4a0f2c45,order_f08e5563bbd546,uncertain_pending,UNCERTAIN_AT_CUTOFF,1499,card,new,2026-08-05T17:01:00,False,,
pay_8eff6924c64f4b,order_aac9e8fc20df45,clean_failure_soft,VERIFIED_LOST_SOFT,2999,card,returning,2026-08-15T02:16:00,False,,
pay_91e46d76fe474e,order_1fe0ec5fa60c4b,settlement_mismatch,EXCEPTION_SETTLEMENT_MISMATCH,299,card,new,2026-08-14T17:53:00,True,290.03,False
pay_6a2f73e2125c4b,order_e9151e3fb6f44a,duplicate_attempt,ALREADY_RECOVERED_VIA_DUPLICATE,999,upi,new,2026-08-08T22:50:00,True,999,True
pay_665d0be2de5d47,order_e16dc8a4b6a84f,clean_failure_soft,VERIFIED_LOST_SOFT,299,netbanking,new,2026-08-18T05:56:00,False,,
pay_30f03d395cd149,order_dff1bc9a053d41,late_auth_flip,LATE_AUTH_FLIP,24999,netbanking,high_value_repeat,2026-08-17T04:54:00,True,24999,True
pay_11c0129b165f4c,order_efcf37030f5644,clean_failure_soft,VERIFIED_LOST_SOFT,999,netbanking,new,2026-08-13T22:30:00,False,,
pay_a7a9ecb2c2db43,order_530ebde0c71945,duplicate_attempt,ALREADY_RECOVERED_VIA_DUPLICATE,2999,upi,returning,2026-08-16T03:17:00,True,2999,True
pay_98fc8c83e1194c,order_b2e363cec7834c,clean_failure_soft,VERIFIED_LOST_SOFT,1999,upi,returning,2026-08-12T16:34:00,False,,
pay_b3328958d3da4e,order_66acdbd6fadc44,duplicate_attempt,ALREADY_RECOVERED_VIA_DUPLICATE,999,card,new,2026-08-08T15:53:00,True,999,True
pay_b36fa2fffa104f,order_80a558871dd040,late_auth_flip,LATE_AUTH_FLIP,1999,upi,returning,2026-08-14T04:12:00,True,1999,True
pay_4542fee0f24443,order_22d10be57d2342,clean_failure_hard,VERIFIED_LOST_HARD,199,upi,new,2026-08-14T15:57:00,False,,
pay_d25a6c9e10d542,order_a293a90ac05f43,clean_success,SUCCESS_CLEAN,999,upi,returning,2026-08-06T14:37:00,True,999,True
pay_b8f73faf464146,order_fcf64b554cd34f,clean_success,SUCCESS_CLEAN,4999,card,returning,2026-08-12T17:41:00,True,4999,True
pay_131756d520484e,order_923f6e15fba845,clean_failure_soft,VERIFIED_LOST_SOFT,74999,netbanking,high_value_repeat,2026-08-09T01:21:00,False,,
pay_ce5cb41c0f9746,order_15f7f12a203143,late_auth_flip,LATE_AUTH_FLIP,7499,card,returning,2026-08-12T12:55:00,True,7499,True
pay_c12fcb4fb01544,order_4622de83740741,clean_failure_soft,VERIFIED_LOST_SOFT,14999,upi,high_value_repeat,2026-08-17T18:23:00,False,,
pay_42f7377eff7646,order_0be2fcf551ac4e,clean_failure_soft,VERIFIED_LOST_SOFT,999,netbanking,returning,2026-08-13T17:04:00,False,,
pay_bf8fb9ca492944,order_55bd2084176641,clean_success,SUCCESS_CLEAN,1499,upi,new,2026-08-20T15:24:00,True,1499,True
pay_d75901b4b45442,order_7497bd47e3cd43,clean_success,SUCCESS_CLEAN,199,card,new,2026-08-10T18:13:00,True,199,True
pay_d9694792362d4c,order_90a02a4ad88f49,clean_success,SUCCESS_CLEAN,299,upi,new,2026-08-04T19:28:00,True,299,True
pay_be78e59fd2cb47,order_f51f6d65768a41,clean_success,SUCCESS_CLEAN,299,upi,new,2026-08-09T20:49:00,True,299,True
pay_6f07ef588b8140,order_9d4469a5660e4b,clean_failure_hard,VERIFIED_LOST_HARD,1499,card,new,2026-08-15T09:42:00,False,,
pay_519bf596fa424c,order_a44b4beb12b04f,clean_failure_soft,VERIFIED_LOST_SOFT,24999,upi,high_value_repeat,2026-08-13T11:39:00,False,,
pay_95945c7f4b244d,order_ce7d4f695dc746,clean_success,SUCCESS_CLEAN,499,upi,returning,2026-08-17T19:24:00,True,499,True
pay_7bc691b96f7b44,order_618578a9fc4448,clean_success,SUCCESS_CLEAN,4999,netbanking,returning,2026-08-01T18:21:00,True,4999,True
pay_03bfd361d3c74e,order_9db00ed8dc2b46,clean_failure_soft,VERIFIED_LOST_SOFT,74999,card,high_value_repeat,2026-08-19T17:16:00,False,,
pay_2788984c97fa42,order_964e8cd2ca7b44,late_auth_flip,LATE_AUTH_FLIP,199,upi,new,2026-08-06T20:36:00,True,199,True
pay_f910bee5d96c46,order_a6e2d70612d740,clean_success,SUCCESS_CLEAN,14999,card,high_value_repeat,2026-08-07T10:59:00,True,14999,True
pay_c1485011070848,order_2d9e82af349942,clean_failure_hard,VERIFIED_LOST_HARD,499,upi,returning,2026-08-10T14:44:00,False,,
pay_4039e055f38f4d,order_55c4d3fe23f342,clean_failure_soft,VERIFIED_LOST_SOFT,9999,netbanking,high_value_repeat,2026-08-06T12:20:00,False,,
pay_973139282e864d,order_f08201be22584b,clean_failure_hard,VERIFIED_LOST_HARD,4999,card,high_value_repeat,2026-08-20T21:42:00,False,,
pay_5126c8174d924b,order_c8d01dc7577840,clean_success,SUCCESS_CLEAN,199,upi,new,2026-08-09T22:59:00,True,199,True
pay_9572795943824b,order_365ad80b8a0b46,clean_failure_hard,VERIFIED_LOST_HARD,24999,upi,high_value_repeat,2026-08-01T14:09:00,False,,
pay_f9ffd9a0624741,order_b89c7f3959c148,settlement_mismatch,EXCEPTION_SETTLEMENT_MISMATCH,999,card,new,2026-08-16T01:12:00,True,974.02,False
pay_325897dcfc114b,order_0546ac09d3c746,clean_failure_soft,VERIFIED_LOST_SOFT,1499,netbanking,new,2026-08-06T14:28:00,False,,
pay_3197a85d188049,order_ff89bcb0280444,clean_failure_soft,VERIFIED_LOST_SOFT,49999,upi,high_value_repeat,2026-08-02T10:25:00,False,,
pay_9db6eaa9de4342,order_8627797db0a14f,duplicate_attempt,ALREADY_RECOVERED_VIA_DUPLICATE,14999,card,high_value_repeat,2026-08-14T04:45:00,True,14999,True
pay_5a9842fb160749,order_5dcd01240c4f44,late_auth_flip,LATE_AUTH_FLIP,299,netbanking,new,2026-08-08T12:45:00,True,299,True
pay_9be334fd5df740,order_685db2779a844e,clean_failure_hard,VERIFIED_LOST_HARD,9999,card,high_value_repeat,2026-08-17T14:14:00,False,,
pay_5bf2334d99ba4c,order_b23f23ad9edc4d,clean_success,SUCCESS_CLEAN,499,upi,new,2026-08-06T20:19:00,True,499,True
pay_eca1096ee1a74d,order_020ee7c031024a,clean_failure_hard,VERIFIED_LOST_HARD,24999,card,high_value_repeat,2026-08-13T16:13:00,False,,
pay_cbe733b611434f,order_3801779cbd6642,late_auth_flip,LATE_AUTH_FLIP,7499,upi,returning,2026-08-17T01:27:00,True,7499,True
pay_ebaaa170987c44,order_29da1540a1474e,duplicate_attempt,ALREADY_RECOVERED_VIA_DUPLICATE,74999,netbanking,high_value_repeat,2026-08-02T14:19:00,True,74999,True
pay_167b88effa2649,order_157b524e60a14a,settlement_mismatch,EXCEPTION_SETTLEMENT_MISMATCH,999,card,returning,2026-08-09T03:00:00,True,969.03,False
pay_d04f102f504f41,order_c3b9822ee6b54f,clean_failure_hard,VERIFIED_LOST_HARD,24999,netbanking,high_value_repeat,2026-08-08T19:14:00,False,,
pay_6fa4c08655a644,order_ff35599c75c245,late_auth_flip,LATE_AUTH_FLIP,14999,card,high_value_repeat,2026-08-11T15:03:00,True,14999,True
pay_486ec034a58b46,order_1a04d928c5a248,clean_failure_soft,VERIFIED_LOST_SOFT,4999,netbanking,returning,2026-08-11T04:50:00,False,,
pay_db8c4e7e3d9945,order_f65bbedebcc548,clean_failure_soft,VERIFIED_LOST_SOFT,49999,card,high_value_repeat,2026-08-03T07:48:00,False,,
pay_14c65d33333e43,order_f2fb6b1b45604d,clean_success,SUCCESS_CLEAN,999,card,returning,2026-08-03T05:48:00,True,999,True
pay_af80ffad43fb4b,order_a94e744514f844,clean_success,SUCCESS_CLEAN,999,upi,returning,2026-08-19T05:06:00,True,999,True
pay_73a19e08584049,order_0bed443d605943,clean_failure_hard,VERIFIED_LOST_HARD,9999,card,high_value_repeat,2026-08-08T13:56:00,False,,
pay_925df614e0584b,order_c7aa830d8d6d44,clean_success,SUCCESS_CLEAN,199,upi,new,2026-08-08T09:21:00,True,199,True
pay_9e706b59e9f94f,order_d918cde1341548,clean_failure_hard,VERIFIED_LOST_HARD,1999,card,returning,2026-08-03T16:49:00,False,,
pay_23f15082efc046,order_0d2a0d1ceeb44c,clean_failure_soft,VERIFIED_LOST_SOFT,299,upi,new,2026-08-14T01:11:00,False,,
pay_48ae9046d4034a,order_9fabaf0064fe46,clean_failure_hard,VERIFIED_LOST_HARD,24999,upi,high_value_repeat,2026-08-03T09:56:00,False,,
pay_98679abb11c248,order_fbf6a271ca9149,clean_success,SUCCESS_CLEAN,4999,card,high_value_repeat,2026-08-19T05:24:00,True,4999,True
pay_60b6cc71034743,order_8dcce7330e5149,clean_failure_hard,VERIFIED_LOST_HARD,2999,upi,returning,2026-08-10T18:59:00,False,,
pay_3dbc736232cc4f,order_03fe787f1f5542,clean_success,SUCCESS_CLEAN,1499,netbanking,new,2026-08-06T21:34:00,True,1499,True
